Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TransSalePrice,InsideSF,OutsideSF,TotalSF,OverallQualCond,GarageCarArea,ExterQualCond,BsmtQualCond,BsmtQualCondPlus,FireplacesQu,GarageQualCond
1151,20,RL,57.0,8280,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,932,932,GasA,5,Y,FuseA,932,0,0,932,0,0,1,0,2,1,4,4,7,1,4,Attchd,1950.0,Unf,1,306,3,3,Y,0,0,214,0,0,0,0,4,No_MF,0,11,2007,WD,Normal,124000,11.728044909070785,2384,0,2384,30,306,9,9,9,4,9
1152,20,RL,134.0,17755,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176,1,0,1290,1466,GasA,3,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,2,6,7,2,4,Attchd,1959.0,Fin,2,528,3,3,Y,0,140,0,0,100,0,0,0,No_MF,0,11,2006,WD,Normal,149900,11.917730355182513,3460,140,3600,20,1056,9,9,36,8,9
1153,20,RL,90.0,14115,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3,3,1,5,296,6,547,230,1073,GasA,5,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,5,6,7,1,4,Attchd,1956.0,Fin,2,470,3,3,Y,0,0,280,0,0,0,0,0,No_MF,0,7,2006,WD,Abnorml,230000,12.345838935721968,3634,0,3634,42,940,9,9,270,4,9
1154,30,RM,61.327066807035656,5890,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,3,5,538,1,0,278,816,GasA,5,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,3,5,7,0,0,Detchd,2002.0,Unf,1,432,3,3,Y,0,0,96,0,0,0,0,0,No_MF,0,6,2008,WD,Normal,120500,11.699413330633599,2160,0,2160,48,432,16,9,135,0,9
1155,60,RL,78.14886960703565,13700,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,3,CBlock,3,3,4,5,454,1,0,410,864,GasA,3,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,4,8,7,2,4,Attchd,1965.0,Unf,2,492,3,3,Y,60,84,0,0,273,0,0,4,No_MF,0,5,2008,WD,Normal,201800,12.215037342290755,3176,144,3320,42,984,9,9,180,8,9
1156,20,RL,90.0,10768,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,4,5,1157,1,0,280,1437,GasA,3,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,4,6,7,1,2,Attchd,1976.0,RFn,2,528,3,3,Y,0,21,0,0,180,0,0,0,No_MF,0,7,2007,WD,Normal,218000,12.292254928916668,3402,21,3423,40,1056,16,12,240,2,9
1157,80,RL,85.0,9350,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3,3,4,5,633,1,0,586,1219,GasA,4,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,4,6,7,1,4,Attchd,1965.0,RFn,2,502,3,3,Y,0,92,0,96,0,0,0,3,No_MF,0,10,2008,WD,Normal,179900,12.100161978566867,2986,92,3078,40,1004,12,9,180,4,9
1158,120,RL,34.0,5001,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4,3,1,6,904,1,0,410,1314,GasA,5,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,4,6,7,1,4,Attchd,2008.0,RFn,2,626,3,3,Y,172,62,0,0,0,0,0,0,No_MF,0,7,2009,WD,Normal,230000,12.345838935721968,3254,234,3488,35,1252,12,12,72,4,9
1159,20,RL,92.0,11932,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,1,1,0,1,0,1580,1580,GasA,5,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,4,7,7,0,0,Attchd,2008.0,RFn,3,830,3,3,Y,0,24,0,0,0,0,0,0,No_MF,0,6,2008,ConLD,Partial,235128,12.367889578686164,3990,24,4014,40,2490,12,12,12,0,9
1160,60,RL,76.0,9120,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,4,3,CBlock,3,3,1,5,442,1,0,459,901,GasA,3,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,4,8,7,1,3,Attchd,1974.0,RFn,2,540,4,3,Y,0,69,0,0,0,0,0,0,No_MF,0,7,2008,WD,Normal,185000,12.128116509451258,3317,69,3386,36,1080,12,9,45,3,12
1161,160,RL,24.0,2280,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,311,1,0,544,855,GasA,2,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,3,7,7,1,3,Attchd,1978.0,Unf,2,440,3,3,Y,26,0,0,0,0,0,0,0,No_MF,0,7,2010,WD,Normal,146000,11.891368749982085,2751,26,2777,30,880,9,12,60,3,9
1162,20,RL,80.47075224703566,14778,Pave,No_Alley,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,3,3,1,4,728,1,0,568,1296,GasA,5,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,4,7,7,1,4,Detchd,1993.0,Unf,2,924,3,3,Y,108,0,0,216,0,0,0,0,No_MF,0,11,2008,WD,Normal,224000,12.319405795112926,3860,108,3968,42,1848,12,9,36,4,9
1163,20,RL,109.0,8724,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1,4,492,1,0,402,894,GasA,4,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,3,5,7,1,1,Attchd,1968.0,Fin,2,450,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,5,2007,WD,Normal,129000,11.767575435251748,2238,0,2238,25,900,9,12,48,1,9
1164,90,RL,60.0,12900,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,6,1198,1,0,0,1198,GasA,3,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,3,6,7,0,0,CarPort,1969.0,Unf,2,400,2,3,Y,120,0,0,0,0,0,0,0,No_MF,0,1,2008,WD,Alloca,108959,11.59873612138334,2856,120,2976,16,800,9,12,216,0,6
1165,80,RL,83.44095276703567,16157,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,4,5,680,3,391,289,1360,GasA,5,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,4,5,7,1,3,Attchd,1978.0,Unf,2,588,3,3,Y,168,180,0,0,0,0,0,0,No_MF,0,6,2007,WD,Normal,194000,12.175618592671356,3380,348,3728,35,1176,9,12,720,3,9
1166,20,RL,79.0,9541,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,4,3,PConc,4,3,1,1,0,1,0,1502,1502,GasA,5,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,4,7,7,0,0,Attchd,2009.0,RFn,2,644,3,3,Y,0,114,0,0,0,0,0,0,No_MF,0,9,2009,New,Partial,233170,12.359527368950229,3648,114,3762,35,1288,12,12,12,0,9
1167,20,RL,64.0,10475,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,4,3,3,1,0,1,0,1694,1694,GasA,5,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,4,7,7,0,0,Attchd,2008.0,RFn,3,776,3,3,Y,160,33,0,0,0,0,0,0,No_MF,0,2,2010,WD,Normal,245350,12.41044511731981,4164,193,4357,40,2328,12,12,36,0,9
1168,60,RL,58.0,10852,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,786,1,0,173,959,GasA,5,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,3,7,7,1,3,Attchd,2000.0,Fin,2,472,3,3,Y,0,38,0,0,0,0,0,0,No_MF,0,2,2006,WD,Normal,173000,12.06105265381003,3102,38,3140,30,944,9,12,72,3,9
1169,70,RL,120.0,13728,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3,3,1,3,626,1,0,501,1127,GasA,5,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,4,7,7,2,3,Basment,1935.0,Unf,2,540,3,3,Y,0,0,0,0,90,0,0,0,No_MF,0,7,2008,WD,Normal,235000,12.367345048436391,3775,0,3775,42,1080,9,9,27,6,9
1170,60,RL,118.0,35760,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,4,4,PConc,5,3,4,6,1387,1,0,543,1930,GasA,5,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,4,10,7,1,3,Attchd,1995.0,Fin,3,807,3,3,Y,361,76,0,0,0,0,0,0,No_MF,0,7,2006,WD,Normal,625000,13.345508528717259,6364,437,6801,50,2421,16,15,360,3,9
1171,80,RL,76.0,9880,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,522,1,0,574,1096,GasA,3,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,3,6,7,1,1,Attchd,1977.0,Fin,1,358,3,3,Y,203,0,0,0,0,576,2,4,No_MF,0,7,2008,WD,Normal,171000,12.049424683420915,2572,779,3351,36,358,9,9,135,1,9
1172,20,RL,76.0,9120,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,662,1,0,599,1261,GasA,5,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,3,6,7,1,3,Attchd,1958.0,RFn,2,433,3,3,Y,0,0,0,0,288,0,0,0,Shed,1400,11,2008,WD,Normal,163000,12.001511614739405,2955,0,2955,36,866,9,9,45,3,9
1173,160,FV,35.0,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,625,625,GasA,5,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,4,5,7,0,0,Detchd,2006.0,Fin,2,625,3,3,Y,0,54,0,0,0,0,0,0,No_MF,0,3,2008,WD,Normal,171900,12.05467400868968,2500,54,2554,35,1250,12,12,12,0,9
1174,50,RL,138.0,18030,Pave,No_Alley,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,152,4,469,977,1598,GasA,3,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,5,12,Maj1,1,4,No_GT,1946.0,No_GF,0,0,0,0,Y,122,0,0,0,0,0,0,3,No_MF,0,3,2007,WD,Normal,200500,12.208574513247495,4684,122,4806,30,0,9,9,108,4,0
1175,70,RL,80.0,16560,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,3,503,1,0,449,952,GasA,3,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,3,9,7,1,4,Detchd,1932.0,Unf,2,360,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,7,2006,WD,Normal,239000,12.384223015005313,3657,0,3657,48,720,9,12,36,4,9
1176,50,RL,85.0,10678,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,4,3,PConc,4,3,1,6,700,1,0,983,1683,GasA,5,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,4,9,7,1,3,Attchd,1992.0,Fin,2,541,3,3,Y,0,33,0,0,0,0,0,0,No_MF,0,4,2007,WD,Normal,285000,12.560247968016562,5096,33,5129,40,1082,12,12,72,3,9
1177,20,RL,37.0,6951,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,5,658,1,0,218,876,GasA,3,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,3,5,7,0,0,Attchd,1984.0,Unf,1,264,3,3,Y,362,0,0,0,0,0,0,3,No_MF,0,10,2008,WD,Normal,119500,11.691080018519527,2063,362,2425,25,264,9,9,45,0,9
1178,50,RM,57.14853960703567,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,468,1,0,350,818,GasA,3,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,3,5,7,0,0,Detchd,1926.0,Unf,1,210,3,3,N,0,0,116,0,0,0,0,0,No_MF,0,12,2009,WD,Normal,115000,11.652696102959753,2368,0,2368,48,210,9,9,27,0,9
1179,50,RL,54.0,7681,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,731,731,GasA,5,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,3,7,7,1,4,Detchd,1921.0,Unf,1,186,2,3,Y,192,0,102,0,0,0,0,0,No_MF,0,7,2009,WD,Normal,154900,11.950541482162043,2362,192,2554,30,186,9,9,9,4,6
1180,20,RL,77.0,8335,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,3,5,5,1,4,No_GT,1954.0,No_GF,0,0,0,0,N,0,36,190,0,0,0,0,0,No_MF,0,4,2006,WD,Normal,93000,11.440365524765756,1314,36,1350,25,0,9,0,0,4,0
1181,60,RL,72.69955320703565,11170,Pave,No_Alley,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Wood,4,3,1,2,1216,1,0,0,1216,GasA,5,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,3,8,7,0,0,Attchd,1990.0,Fin,2,693,3,3,Y,0,0,0,0,0,0,0,4,No_MF,0,4,2006,WD,Normal,250000,12.429220196836383,4423,0,4423,35,1386,9,12,24,0,9
1182,120,RM,64.0,5587,Pave,No_Alley,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,6,1480,1,0,120,1600,GasA,5,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,4,5,7,1,4,Attchd,2008.0,Fin,2,482,3,3,Y,162,53,0,153,0,0,0,0,No_MF,0,11,2008,New,Partial,392500,12.880294363972055,3734,215,3949,40,964,15,15,360,4,9
1183,60,RL,160.0,15623,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,4,3,PConc,5,3,3,6,2096,1,0,300,2396,GasA,5,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,5,10,7,2,3,Attchd,1996.0,Fin,3,813,3,3,Y,171,78,0,0,0,555,3,3,No_MF,0,7,2007,WD,Abnorml,745000,13.521140839642674,7685,804,8489,50,2439,12,15,270,6,9
1184,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,3,821,1,0,299,1120,GasA,5,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,3,5,7,1,4,Detchd,1970.0,Unf,2,720,3,3,Y,229,0,0,0,0,0,0,0,No_MF,0,6,2006,WD,Normal,120000,11.695255355062795,2970,229,3199,30,1440,9,9,27,4,9
1185,20,RL,50.0,35133,Grvl,No_Alley,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,3,3,CBlock,3,3,4,3,1159,1,0,413,1572,GasA,4,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,3,5,7,2,3,2Types,1963.0,RFn,3,995,3,3,Y,0,263,0,0,263,0,0,0,No_MF,0,5,2007,WD,Normal,186700,12.137263685701864,4139,263,4402,20,2985,9,9,108,6,9
1186,50,RL,60.0,9738,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,3,3,1,4,392,1,0,392,784,GasA,4,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,3,7,7,0,0,Attchd,1965.0,Unf,1,392,3,3,Y,0,0,236,0,0,0,0,0,No_MF,0,3,2006,WD,Normal,104900,11.560772327227417,2633,0,2633,35,392,12,9,36,0,9
1187,190,RL,107.0,10615,Pave,No_Alley,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,2,4,440,1,0,538,978,GasA,3,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,3,7,7,0,0,CarPort,1920.0,Unf,2,420,2,2,Y,0,74,0,0,0,0,0,0,No_MF,0,8,2009,WD,Abnorml,95000,11.461642696843066,3097,74,3171,15,840,9,6,48,0,4
1188,20,RL,89.0,12461,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,4,3,PConc,4,3,1,6,1456,1,0,168,1624,GasA,5,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,4,5,7,1,2,Attchd,1994.0,RFn,3,757,3,3,Y,0,114,192,0,0,0,0,4,No_MF,0,7,2006,WD,Normal,262000,12.476103599529843,4197,114,4311,40,2271,12,12,72,2,9
1189,60,RL,68.0,8935,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4,3,1,1,0,1,0,831,831,GasA,5,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,4,7,7,0,0,Attchd,2002.0,RFn,2,493,3,3,Y,144,68,0,0,0,0,0,0,No_MF,0,7,2009,WD,Normal,195000,12.180759965737863,2984,212,3196,35,986,12,12,12,0,9
1190,60,RL,60.0,7500,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,1,0,1,0,994,994,GasA,4,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,4,7,7,1,3,Attchd,1999.0,Fin,2,442,3,3,Y,140,60,0,0,0,0,0,0,No_MF,0,6,2010,WD,Normal,189000,12.149507585033072,3240,200,3440,35,884,9,9,9,3,9
1191,190,RL,118.56212004703566,32463,Pave,No_Alley,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,3,4,CBlock,3,3,3,4,1159,1,0,90,1249,GasA,5,Y,SBrkr,1622,0,0,1622,1,0,1,0,3,1,3,7,7,1,3,2Types,1975.0,Fin,4,1356,3,3,Y,439,0,0,0,0,0,0,0,No_MF,0,3,2007,WD,Normal,168000,12.031725210748633,4227,439,4666,16,5424,12,9,108,3,9
1192,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,1,1,0,1,0,776,776,GasA,5,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,4,5,7,0,0,Detchd,1999.0,Unf,2,492,3,3,Y,206,0,0,0,0,0,0,0,No_MF,0,11,2007,WD,Normal,174000,12.066816325306588,2709,206,2915,40,984,12,12,12,0,9
1193,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,2,1,0,1,0,702,702,GasA,4,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,4,6,7,0,0,Detchd,1925.0,Unf,1,250,3,2,P,0,0,84,0,0,0,0,2,No_MF,0,7,2007,WD,Normal,125000,11.736077016252437,2508,0,2508,40,250,9,9,18,0,6
1194,120,RM,58.333173607035654,4500,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,3,3,PConc,5,3,1,6,883,1,0,341,1224,GasA,5,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,3,5,7,0,0,Attchd,1999.0,Fin,2,402,3,3,Y,0,304,0,0,0,0,0,0,No_MF,0,6,2009,WD,Normal,165000,12.013706813470414,2850,304,3154,30,804,9,15,90,0,9
1195,60,RL,80.0,9364,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,5,371,1,0,292,663,GasA,3,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,3,7,7,0,0,Attchd,1969.0,Fin,1,299,3,3,Y,379,36,0,0,0,0,0,3,No_MF,0,3,2010,WD,Normal,158000,11.970356641102999,2314,415,2729,42,299,9,9,45,0,9
1196,60,RL,51.0,8029,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0,1,0,728,728,GasA,5,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,4,8,7,0,0,Attchd,2005.0,Fin,2,400,3,3,Y,100,24,0,0,0,0,0,0,No_MF,0,7,2008,WD,Normal,176000,12.07824495582233,2584,124,2708,30,800,9,12,12,0,9
1197,60,RL,58.0,14054,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0,1,0,879,879,GasA,5,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,4,9,7,1,4,BuiltIn,2006.0,Fin,3,660,3,3,Y,100,17,0,0,0,0,0,0,No_MF,0,11,2006,New,Partial,219210,12.29779001527865,3402,117,3519,35,1980,12,12,36,4,9
1198,75,RM,65.0,8850,Pave,No_Alley,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,815,815,GasA,5,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,3,7,7,1,4,Detchd,1916.0,Unf,1,225,3,3,Y,0,0,330,0,0,0,0,0,No_MF,0,7,2006,ConLw,Normal,144000,11.87757552297847,3060,0,3060,42,225,9,9,9,4,9
